"lambda_rel","doc_name","domain","question","layout_retrieved","gt","first_hit_rank","recall","source_range","source_file"
"0.0","2305.14160v4","Academic paper","Does the  information flow from label words to the target position dominate in all layers? Answer 'yes' or 'no' directly.","[22923, 22903, 23057, 22938, 22946, 22956, 22924, 22939, 23068, 22900]","[22933, 22926]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2305.14160v4","Academic paper","Does randomly isolating non-label words within the last 5 layers have almost no impact? Answer 'yes' or 'no' directly.","[22933, 23090, 22936, 23065, 22984, 23064, 23074, 23063, 22986, 23081]","[22933]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2305.14160v4","Academic paper","How much does the Anchor Re-weighting method improve the performance of vanilla ICL on average?","[22972, 22974, 22951, 22954, 22904, 22979, 23012, 22893, 22966, 23090]","[22979]","6","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2305.14160v4","Academic paper","Using anchor-only context compression, how much can GPT2-XL speed up on AGNews?","[23095, 22922, 22991, 22893, 23012, 22904, 23087, 22986, 23094, 22903]","[22991]","3","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2305.14160v4","Academic paper","What is the most confusing category of Abbreviation?","[23003, 23112, 23002, 20188, 20189, 23006, 20190, 20191, 20185, 23048]","[23002, 23003]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2021-Apple-Catalog","Brochure","How many different iPad solutions are shown in the document?","[6955, 6855, 6884, 6881, 7139, 7127, 7151, 6954, 6914, 7154]","[6881]","4","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2021-Apple-Catalog","Brochure","Regarding macbook high security solution, which numbers of features are not presented in the illustration?","[6970, 6980, 7078, 7175, 6915, 6979, 6964, 6914, 6976, 6993]","[6980]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2021-Apple-Catalog","Brochure","One40 can only be used for Apple Watch, is that true? Please directly answer 'yes' or 'no'.","[7006, 7025, 7186, 7004, 7054, 7187, 7178, 7038, 7027, 7049]","[6915, 7020, 7027]","9","0.33","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.408","Academic paper","Are LIME and Alvarez-Melis and Jaakkola (2017) methods dependent on model properties?","[2650, 2737, 22606, 3739, 26089, 13207, 2986, 2592, 26090, 2803]","[2650]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.408","Academic paper","On which platform were the annotations for the BoolQ dataset collected?","[2786, 2664, 2791, 2712, 2799, 2675, 2716, 23624, 23815, 2654]","[2799]","5","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.408","Academic paper","Which model combination for the Evidence Inference dataset has the highest AUPRC value?","[2716, 2811, 2724, 2679, 2726, 2712, 22028, 22122, 22072, 2674]","[2716]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.408","Academic paper","For the BoolQ dataset, calculate the difference between the highest and lowest AUPRC values. Which model combinations correspond to these values?","[2716, 2799, 23681, 2724, 22108, 23090, 22122, 2679, 23669, 22028]","[2716]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.408","Academic paper","Which dataset has the highest Cohen kappa score reported in Table 2?","[2671, 2674, 22205, 22581, 22058, 22121, 3559, 22030, 22240, 2695]","[2674]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","How does the paper propose to calculate the coefficient α for the Weighted Cross Entropy Loss?","[3006, 3004, 3005, 3003, 3001, 2979, 3002, 2803, 3935, 2846]","[3006]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","Is the OntoNotes4.0 dataset used for the Named Entity Recognition task Chinese or English?","[3165, 22277, 3174, 3050, 22429, 2984, 22459, 3167, 22264, 3081]","[3081, 3068]","10","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","Which model variant has the highest improvement in F1 score for the QuoRef dataset when compared to the base XLNet model?","[3058, 3059, 3061, 3063, 3081, 23667, 3373, 23684, 3057, 3048]","[3058]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","What data augmentation method resulted in the highest F1-score for the BERT model according to Table 8?","[3046, 3059, 3047, 3058, 2917, 3035, 3069, 3061, 3373, 3044]","[3069]","7","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","What is the highest F1 score achieved on the Chinese OntoNotes4.0 dataset, according to Table 10?","[3081, 3048, 22277, 22453, 3047, 22455, 3084, 22459, 22430, 3053]","[3085]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","Which model achieved the highest F1 score in the English WSJ dataset?","[3036, 3035, 3041, 3373, 3046, 3368, 3257, 2576, 22277, 2917]","[3036]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","What performance boost did BERT+DSC achieve for the MRPC?","[3059, 3058, 3061, 2917, 3046, 3063, 3047, 3064, 3048, 3053]","[3048, 3059]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","How does the performance of BERT+DL on SST-5 compare to that of BERT+DSC?","[3077, 3079, 2917, 3991, 3975, 3994, 3995, 3069, 3036, 3058]","[3077]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","By how much does the accuracy of BERT+CE on SST-2 exceed that of BERT+DL?","[3077, 2917, 3079, 3975, 3994, 3991, 3995, 2839, 3979, 3069]","[3077]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.45","Academic paper","What is the ratio of negative to positive examples for the Quoref task?","[2981, 3168, 3172, 3081, 3084, 3055, 3098, 3058, 3061, 22209]","[3084]","5","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.423","Academic paper","Does SenseBERT employ a whole-word-masking strategy for out-of-vocabulary words?","[2836, 2885, 2877, 2890, 2852, 2840, 2884, 2579, 2839, 2894]","[2872, 2885]","2","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.423","Academic paper","How much improvement in performance is observed when using SenseBERT with a 60K-token vocabulary over the baseline of 30K no OOV?","[2890, 2891, 2904, 2907, 2902, 2909, 2922, 2828, 2879, 2917]","[2890]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.423","Academic paper","How much does SenseBERT_BASE improve upon BERT_BASE in the SemEval-SS Frozen task?","[2907, 2828, 2909, 2908, 2890, 2896, 2911, 2914, 2897, 2891]","[2907]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.423","Academic paper","According to Figure 3(b), how does SenseBERT abstract the role of ""bass"" in the sentence ""Dan cooked a bass on the grill""?","[2898, 2883, 2882, 2822, 2859, 2894, 2884, 2826, 2896, 2840]","[2883]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.423","Academic paper","What is the primary difference between the BERT and SenseBERT architectures as shown in Figure 1?","[2839, 2896, 2907, 2917, 2840, 2835, 2897, 2908, 2852, 2914]","[2839]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.423","Academic paper","In Figure 2(a), what is the pattern observed among the supersenses?","[2893, 2894, 2916, 2889, 2871, 2897, 2836, 2966, 2884, 2891]","[2871]","5","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.starsem-1.17","Academic paper","Which slot type shows the least performance improvement when comparing DS-DST to DS-Span?","[4000, 3996, 4001, 3997, 4003, 3990, 4008, 3994, 3975, 4024]","[3996]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.starsem-1.17","Academic paper","Which model has the highest joint accuracy on the MultiWOZ 2.1 dataset according to Table 2?","[3989, 3992, 4003, 3994, 4006, 3975, 4022, 3991, 4010, 3954]","[3975]","6","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.starsem-1.17","Academic paper","How does the proposed DS-DST model determine the matching between candidate values and the dialogue context?","[3924, 3923, 4003, 3933, 3904, 4000, 3912, 3919, 4001, 3925]","[3933]","4","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.starsem-1.17","Academic paper","What is the accuracy of DS-DST for the hotel-type slot?","[4000, 4001, 3996, 4024, 3923, 4003, 3912, 3933, 4025, 3997]","[4001]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.207","Academic paper","What evaluation metrics are used for the citation prediction tasks?","[2551, 2576, 2552, 2571, 2513, 24890, 2544, 23184, 25989, 26158]","[2551]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.207","Academic paper","Which training signal resulted in the highest score for the CITE category?","[2588, 2580, 2572, 25897, 2540, 25896, 2551, 422, 22124, 3084]","[2576]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.207","Academic paper","Which SciBERT fine-tuned model performs the best on average across all categories, and what is its average score?","[2588, 2576, 2587, 22719, 2589, 2568, 2582, 2580, 22711, 2584]","[2588]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.207","Academic paper","What F1 score did the SPECTER model achieve for the MeSH classification task?","[2576, 2571, 2580, 2588, 2584, 2513, 2524, 2572, 2544, 2582]","[2576]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.207","Academic paper","In Figure 2, which embedding technique appears to produce more tightly clustered groups representing different topics?","[2586, 2584, 2585, 2966, 3511, 2893, 3510, 2583, 22197, 3499]","[2584]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","Does XLM outperform M-BERT in Vietnamese and Chinese for the XLT task?","[3470, 3361, 3367, 3360, 3471, 3495, 3373, 3298, 3366, 3354]","[3359]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","Calculate the average F1 score across all context languages when the question language is German (de).","[3464, 3360, 3465, 3367, 3370, 3368, 3467, 3350, 3468, 3356]","[3370]","5","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","Calculate the average number of instances per article for the Arabic language using the numbers provided in Table 4.","[3336, 3333, 3476, 3342, 3334, 3448, 3370, 3471, 6769, 3475]","[3336, 3324]","1","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","Based on the trends observed in Figure 3, which language seems to handle ""Where"" questions almost as well as the overall performance?","[3465, 3363, 3360, 3463, 3464, 3467, 3468, 3367, 3368, 23725]","[3360]","3","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","Which model has the highest F1 score for Spanish (es)?","[3368, 3367, 3464, 3467, 3360, 3370, 3465, 3471, 3046, 3035]","[3367]","2","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","What is the F1 score for XLM when both the context language and question language are English?","[3464, 3360, 3468, 3367, 3364, 3470, 3363, 3366, 3361, 3373]","[3367]","4","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","How many more parallel sentences are there in English/German than in English/Spanish according to Table 1?","[3320, 3476, 3475, 3317, 3342, 3309, 3311, 3321, 3653, 3319]","[3305, 3317]","4","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","What is the first step in the MLQA annotation pipeline?","[3309, 3299, 3314, 3310, 3297, 3442, 3346, 3377, 3462, 3331]","[3309]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.653","Academic paper","How many figures are there in the paper (excluding Appendix)?","[2622, 2040, 2613, 22311, 2039, 12267, 22619, 22936, 2620, 12924]","[3360, 3368, 3309, 3342]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","What is the purpose of the dual co-attention mechanisms in the GCAN model?","[3191, 3208, 3190, 3259, 3264, 3204, 3269, 3178, 3265, 3254]","[3208, 3196]","2","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","Which GCAN sub-model component removal resulted in the lowest accuracy for Twitter15?","[3265, 3262, 3261, 3257, 3259, 3181, 3276, 3250, 3254, 3204]","[3241, 3225]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","Compute the average Recall improvement of GCAN across both Twitter15 and Twitter16 datasets.","[3257, 3259, 3261, 3265, 3262, 3254, 3272, 3181, 3271, 3255]","[3257]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","How many source tweets were identified in the Twitter16 dataset?","[3241, 3252, 3261, 3257, 3270, 3200, 3262, 3265, 3841, 3036]","[3241, 3225]","1","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","What is the difference in the number of users between the Twitter15 and Twitter16 datasets?","[3241, 3265, 3261, 3257, 3262, 3252, 3259, 3266, 3253, 3282]","[3241, 3225]","1","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","Which dataset has a higher ratio of true to fake tweets, Twitter15 or Twitter16?","[3241, 3252, 3259, 3266, 3265, 3257, 3262, 3261, 3272, 3271]","[3241, 3225]","1","0.5","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","What is the highest accuracy achieved by GCAN with just 10 retweeters according to Figure 2?","[3260, 3262, 3261, 3265, 3271, 3181, 3276, 3272, 3257, 3255]","[3261]","3","1.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.acl-main.48","Academic paper","What is the first sentence on page 4?","[10511, 3852, 25805, 13142, 8403, 13648, 1105, 11397, 9222, 4241]","[3209]","Not Found","0.0","0-75","trial_report_best_lambda_0.0.csv"
"0.0","2020.emnlp-main.213","Academic paper","What loss function is optimized in the Translation Ranking model architecture?","[3511, 3514, 3519, 3493, 3520, 3523, 3517, 3515, 3510, 3538]","[3511]","1","1.0","0-75","trial_report_best_lambda_0.0.csv"
